1766082976,684314302,id:1 chair,0.64,6.380,2.292
1766082976,684314302,id:1 chair,0.64,6.378,2.277
1766082976,684314302,id:1 chair,0.64,6.529,2.804
1766082976,684314302,id:1 chair,0.64,6.529,2.804
1766082976,684314302,id:1 chair,0.64,5.682,1.571
1766082976,684314302,id:1 chair,0.64,5.648,1.522
1766082976,684314302,id:1 chair,0.64,5.621,1.473
1766082976,684314302,id:1 chair,0.64,5.591,1.420
1766082976,684314302,id:1 chair,0.64,5.586,1.378
1766082976,684314302,id:1 chair,0.64,5.628,1.360
1766082976,684314302,id:1 chair,0.64,5.671,1.345
1766082976,684314302,id:1 chair,0.64,5.707,1.327
1766082976,684314302,id:1 chair,0.64,5.743,1.309
1766082976,684314302,id:1 chair,0.64,5.781,1.294
1766082976,684314302,id:1 chair,0.64,5.818,1.279
1766082976,684314302,id:1 chair,0.64,5.856,1.266
1766082976,684314302,id:1 chair,0.64,5.896,1.256
1766082976,684314302,id:1 chair,0.64,6.326,1.877
1766082976,684314302,id:1 chair,0.64,6.337,1.869
1766082976,684314302,id:1 chair,0.64,6.348,1.861
1766082976,684314302,id:1 chair,0.64,6.359,1.852
1766082976,684314302,id:1 chair,0.64,6.370,1.842
1766082976,684314302,id:1 chair,0.64,6.381,1.834
1766082976,684314302,id:1 chair,0.64,6.393,1.824
1766082976,684314302,id:1 chair,0.64,6.405,1.815
1766082976,684314302,id:1 chair,0.64,6.417,1.804
1766082976,684314302,id:1 chair,0.64,6.430,1.798
1766082976,684314302,id:1 chair,0.64,6.443,1.789
1766082976,684314302,id:1 chair,0.64,6.457,1.786
1766082976,684314302,id:1 chair,0.64,6.472,1.783
1766082976,684314302,id:1 chair,0.64,6.487,1.791
1766082976,684314302,id:1 chair,0.64,6.503,1.810
1766082976,684314302,id:1 chair,0.64,6.518,1.848
1766082976,684314302,id:1 chair,0.64,6.532,1.884
1766082976,684314302,id:1 chair,0.64,6.543,1.913
1766082976,684314302,id:1 chair,0.64,6.554,1.935
1766082976,684314302,id:1 chair,0.64,6.564,1.936
1766082976,684314302,id:1 chair,0.64,6.592,1.754
1766082976,684314302,id:1 chair,0.64,6.607,1.756
1766082976,684314302,id:1 chair,0.64,6.623,1.759
1766082976,684314302,id:1 chair,0.64,6.638,1.759
1766082976,684314302,id:1 chair,0.64,6.654,1.759
1766082976,684314302,id:1 chair,0.64,6.669,1.760
1766082976,684314302,id:1 chair,0.64,6.685,1.764
1766082976,684314302,id:1 chair,0.64,6.701,1.764
1766082976,684314302,id:1 chair,0.64,6.716,1.766
1766082976,684314302,id:1 chair,0.64,6.529,2.804
1766082976,684314302,id:1 chair,0.64,9.228,-0.394
1766082976,684314302,id:1 chair,0.64,9.398,-0.250
1766082976,684314302,id:1 chair,0.64,9.558,-0.095
1766082976,684314302,id:1 chair,0.64,9.709,0.068
1766082976,684314302,id:1 chair,0.64,9.857,0.239
1766082976,788615672,id:1 chair,0.54,6.380,2.292
1766082976,788615672,id:1 chair,0.54,6.378,2.277
1766082976,788615672,id:1 chair,0.54,6.529,2.804
1766082976,788615672,id:1 chair,0.54,6.529,2.804
1766082976,788615672,id:1 chair,0.54,5.682,1.571
1766082976,788615672,id:1 chair,0.54,5.648,1.522
1766082976,788615672,id:1 chair,0.54,5.621,1.473
1766082976,788615672,id:1 chair,0.54,5.591,1.420
1766082976,788615672,id:1 chair,0.54,5.586,1.378
1766082976,788615672,id:1 chair,0.54,5.628,1.360
1766082976,788615672,id:1 chair,0.54,5.670,1.345
1766082976,788615672,id:1 chair,0.54,5.707,1.327
1766082976,788615672,id:1 chair,0.54,5.743,1.309
1766082976,788615672,id:1 chair,0.54,5.781,1.294
1766082976,788615672,id:1 chair,0.54,5.818,1.279
1766082976,788615672,id:1 chair,0.54,5.856,1.266
1766082976,788615672,id:1 chair,0.54,5.896,1.256
1766082976,788615672,id:1 chair,0.54,6.326,1.877
1766082976,788615672,id:1 chair,0.54,6.337,1.869
1766082976,788615672,id:1 chair,0.54,6.348,1.861
1766082976,788615672,id:1 chair,0.54,6.359,1.852
1766082976,788615672,id:1 chair,0.54,6.370,1.842
1766082976,788615672,id:1 chair,0.54,6.381,1.834
1766082976,788615672,id:1 chair,0.54,6.393,1.824
1766082976,788615672,id:1 chair,0.54,6.405,1.815
1766082976,788615672,id:1 chair,0.54,6.417,1.804
1766082976,788615672,id:1 chair,0.54,6.430,1.798
1766082976,788615672,id:1 chair,0.54,6.443,1.789
1766082976,788615672,id:1 chair,0.54,6.457,1.786
1766082976,788615672,id:1 chair,0.54,6.472,1.783
1766082976,788615672,id:1 chair,0.54,6.487,1.791
1766082976,788615672,id:1 chair,0.54,6.503,1.810
1766082976,788615672,id:1 chair,0.54,6.518,1.848
1766082976,788615672,id:1 chair,0.54,6.531,1.884
1766082976,788615672,id:1 chair,0.54,6.543,1.913
1766082976,788615672,id:1 chair,0.54,6.554,1.935
1766082976,788615672,id:1 chair,0.54,6.564,1.936
1766082976,788615672,id:1 chair,0.54,6.592,1.754
1766082976,788615672,id:1 chair,0.54,6.607,1.756
1766082976,788615672,id:1 chair,0.54,6.622,1.759
1766082976,788615672,id:1 chair,0.54,6.638,1.759
1766082976,788615672,id:1 chair,0.54,6.654,1.759
1766082976,788615672,id:1 chair,0.54,6.669,1.760
1766082976,788615672,id:1 chair,0.54,6.685,1.764
1766082976,788615672,id:1 chair,0.54,6.701,1.764
1766082976,788615672,id:1 chair,0.54,6.716,1.766
1766082976,788615672,id:1 chair,0.54,6.529,2.804
1766082976,788615672,id:1 chair,0.54,9.228,-0.395
1766082976,788615672,id:1 chair,0.54,9.398,-0.250
1766082976,788615672,id:1 chair,0.54,9.558,-0.095
1766082976,788615672,id:1 chair,0.54,9.709,0.068
1766082976,788615672,id:1 chair,0.54,9.857,0.239
1766082976,985187887,id:1 chair,0.66,0.665,-0.163
1766082976,985187887,id:1 chair,0.66,0.680,-0.167
1766082976,985187887,id:1 chair,0.66,0.156,-0.001
1766082976,985187887,id:1 chair,0.66,0.156,-0.001
1766082976,985187887,id:1 chair,0.66,1.363,-0.890
1766082976,985187887,id:1 chair,0.66,1.410,-0.923
1766082976,985187887,id:1 chair,0.66,1.456,-0.953
1766082976,985187887,id:1 chair,0.66,1.505,-0.982
1766082976,985187887,id:1 chair,0.66,1.494,-0.889
1766082976,985187887,id:1 chair,0.66,1.563,-0.948
